Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
0.0,0.0004952415112233611,-0.1320558907883332,-0.08071757006860698,0.06724002895003452,-0.13065643181493006,-0.17545918330598975,0.5045767617990994,0.3231190476138465,1.5502791518168892,-0.1511707919317308
0.016666666666666666,0.008838580067396924,-0.13501923683958375,-0.09859434285994063,0.07494256565226744,-0.12883987785344062,-0.17540211292773014,0.5055512612950979,0.32269575903362896,1.556905969962211,-0.14813467367906166
0.03333333333333333,0.017950600061164165,-0.13821184580944734,-0.11732657228052436,0.0822453719762511,-0.12679810779226838,-0.1754099509433388,0.5064305860571823,0.32260046445770346,1.5614726360877698,-0.14596349170113165
0.05,0.028413348433636087,-0.14179753237252807,-0.13760291656846368,0.08880929094460191,-0.1244799687224106,-0.17552580820748523,0.5069934658481026,0.3231013826469114,1.5624832825736987,-0.14524763269160926
0.06666666666666667,0.04049870116515197,-0.1458172259201531,-0.15978285470983916,0.0943777934695735,-0.12209153886895864,-0.17578096358229794,0.5069930493501535,0.32433209263597806,1.5591594107895577,-0.14623757793057737
0.08333333333333333,0.054111052499904486,-0.15019397585967229,-0.18381361989253564,0.0988088115162787,-0.1200676850218611,-0.176215413437704,0.5062982215263555,0.3262810870927162,1.5515255409030126,-0.1488302275551357
0.1,0.06880896398306262,-0.1547742237526652,-0.2092161038643885,0.1020729203498653,-0.11893642038160346,-0.1768960718607354,0.5050061911866042,0.32883099832317003,1.5404443670676906,-0.15262477202053126
0.11666666666666667,0.08388652913042405,-0.15937777186556532,-0.2351328738891328,0.10421057697034804,-0.1191390908350938,-0.17791114399385916,0.5034007378987749,0.3318294475341948,1.527656127744591,-0.15700618203604683
0.13333333333333333,0.09847401799256805,-0.1638325235315507,-0.2604146542181213,0.1052787872838729,-0.12088683046096035,-0.1793389055122112,0.501767757372137,0.3351574930190694,1.515656497384582,-0.16125899156038914
0.15,0.11162670791914531,-0.16798207584025862,-0.28372331787602356,0.10533516853898173,-0.12410264974246278,-0.18120983091527235,0.5002212346241786,0.3387618141516923,1.5071712039175553,-0.16473746858685429
0.16666666666666666,0.12240846235981752,-0.17166765764467998,-0.3036516708035501,0.10447544471125711,-0.12844400842154627,-0.183481135060579,0.4986803696729274,0.3426336773499929,1.5042674640224272,-0.1670676568321881
0.18333333333333332,0.13000295805097087,-0.1747042972143181,-0.31887960933921955,0.10288450384611043,-0.13337031283611542,-0.1860285483173326,0.4969871058233343,0.3467431597087352,1.5075499845982663,-0.16828159570229081
0.2,0.13386359729363845,-0.1768824344007735,-0.32837239341561975,0.10083975037103013,-0.13823183045380985,-0.18865277180800932,0.4950339845861712,0.3509623975312902,1.5159684776413014,-0.16878455510783066
0.21666666666666667,0.13385489992868518,-0.17800996368662111,-0.33158064696560874,0.09864462415387434,-0.1423806846560728,-0.19110194558112015,0.4928007593285271,0.3550259034004559,1.5273801462635097,-0.16914700405714234
0.23333333333333334,0.13030247144708842,-0.1779771461266233,-0.32856524169850865,0.09653329456781107,-0.14530136605418004,-0.1931126346125827,0.4903106789731609,0.3585626486692183,1.539496737514784,-0.16981484921383605
0.25,0.1239018365750068,-0.17681148986707504,-0.3199838507031473,0.09461524455269955,-0.1467293483554187,-0.1944626325673431,0.48758379782781985,0.36119159331538503,1.5506328600956698,-0.17088003631811666
0.26666666666666666,0.1155157495963209,-0.17469886155672024,-0.3069341472563932,0.09289794593859785,-0.1467109460653771,-0.19501844501401558,0.48464644850188127,0.3626294902199319,1.5598918388398944,-0.17203457549864398
0.2833333333333333,0.10594711770762016,-0.17196187267002777,-0.29071016014036416,0.09136803655492332,-0.1455790068694803,-0.19476003918912427,0.48159625011115,0.3627551598135303,1.5668609475305237,-0.17274478308922878
0.3,0.09577345926146723,-0.16899882814416442,-0.27255580091087567,0.09007154112958811,-0.14385759703494821,-0.19377471831860443,0.4786639432924699,0.36161237194398743,1.571204704714222,-0.17256023110393434
0.31666666666666665,0.08528920086349848,-0.16619988442052597,-0.2534824024326871,0.0891282325895254,-0.1421302928395198,-0.19222290742355577,0.4761941727258505,0.3593754496312515,1.5725351285039673,-0.1713898409459061
0.3333333333333333,0.0745580397388544,-0.16386690374057217,-0.23417507472701024,0.08864449235217943,-0.14090270123147441,-0.19028831153579887,0.47451999063247297,0.35630890403417165,1.570645950451711,-0.1695927069542727
