Time,RHip_FE,RHip_AA,RKnee_FE,RAnkle_FE,L5S1_FE,RShoulder_AA,RShoulder_RIE,RElbow_FE,RElbow_PS,RWrist_FE
0.0,,,,,,,,,,
0.0166667,-0.037361412,0.052178112,-0.024808392,0.021233667,-0.108911554,-0.575580295,0.280911945,0.376557134,1.665537953,0.081139806
0.0333333,-0.006738831,0.058484063,-0.023053164,0.031529223,-0.0809676,-0.570911057,0.273575277,0.370739622,1.724059342,0.098696175
0.05,0.000561852,0.057314271,-0.026655863,0.038077297,-0.068487855,-0.564697664,0.303206113,0.354616977,1.740144845,0.089348548
0.0666667,-0.021581473,0.048398627,-0.02645203,0.034479583,-0.086785665,-0.560854187,0.316063706,0.344550071,1.726179711,0.077975684
0.0833333,-0.028057251,0.039608074,-0.032431551,0.039798039,-0.089894445,-0.55856861,0.276554311,0.355183862,1.719589369,0.096837331
0.1,-0.004793209,0.041077249,-0.026947985,0.042104214,-0.079131885,-0.555611793,0.296526966,0.366590487,1.705164792,0.101734943
0.1166667,0.005796635,0.04769787,-0.023109831,0.043283281,-0.062920856,-0.549498076,0.304700436,0.351317214,1.690398809,0.095488272
0.1333333,0.005645496,0.053090571,-0.026513775,0.042003106,-0.057633115,-0.546659831,0.277363518,0.343696295,1.698493949,0.093443048
0.15,0.002717161,0.051057447,-0.031189472,0.043401034,-0.059516013,-0.55983098,0.260579578,0.356118553,1.722126957,0.092889314
0.1666667,0.009262865,0.047984085,-0.034096653,0.045473529,-0.053317174,-0.572799144,0.258071965,0.362468107,1.744189368,0.098973062
0.1833333,0.017746195,0.048988955,-0.029334046,0.039785396,-0.048202677,-0.557968844,0.282287387,0.33856613,1.740021237,0.105762145
0.2,0.002836693,0.056548961,-0.02353642,0.026951685,-0.052068105,-0.561567252,0.279525883,0.328576459,1.726481202,0.113470189
0.2166667,2.67e-06,0.056053915,-0.018517445,0.026363895,-0.059065304,-0.568092237,0.26920522,0.344278985,1.732960471,0.106081105
0.2333333,-0.018033515,0.046043476,-0.018860499,0.032229318,-0.080803965,-0.569711204,0.277726226,0.35737254,1.771978026,0.102650605
0.25,-0.02910229,0.04242733,-0.023837352,0.034441341,-0.094486922,-0.561905267,0.269370402,0.356436694,1.781283014,0.105363964
0.2666667,-0.006345415,0.047881894,-0.024923734,0.032264311,-0.07090429,-0.556701294,0.292554323,0.344986824,1.747032528,0.100602318
0.2833333,-0.005651343,0.056189015,-0.025162441,0.030310588,-0.076078482,-0.550824287,0.317939995,0.342906198,1.736881371,0.104164733
0.3,-0.006781243,0.058647477,-0.02291504,0.036353971,-0.068022642,-0.55862356,0.309420609,0.347689354,1.754960412,0.107623586
0.3166667,0.002371453,0.055955684,-0.025117784,0.04268211,-0.057013967,-0.564092567,0.275349074,0.352965249,1.801809086,0.116982071
0.3333333,0.000451503,0.048209252,-0.030067526,0.050547057,-0.060569388,-0.561957173,0.280129744,0.337150557,1.763518571,0.094520295
0.35,-0.020953685,0.038780583,-0.028720206,0.052420996,-0.09066225,-0.547063063,0.288450355,0.321000862,1.762309783,0.091929706
0.3666667,-0.034875933,0.040037621,-0.024643072,0.05211908,-0.10677512,-0.551421546,0.308692992,0.324410322,1.754371643,0.096374707
